0.6,16.22385682788295
0.601,16.196527708971576
0.602,16.169290798869426
0.603,16.142145628520534
0.604,16.115091732064894
0.605,16.088128646811086
0.606,16.061255913209205
0.607,16.0344730748241
0.608,16.007779678308797
0.609,15.981175273378312
0.61,15.95465941278364
0.611,15.928231652286055
0.612,15.90189155063167
0.613,15.875638669526236
0.614,15.849472573610205
0.615,15.823392830434075
0.616,15.79739901043395
0.617,15.771490686907343
0.618,15.74566743598926
0.619,15.71992883662851
0.62,15.694274470564219
0.621,15.668703922302635
0.622,15.643216779094136
0.623,15.617812630910471
0.624,15.592491070422222
0.625,15.5672516929765
0.626,15.542094096574889
0.627,15.517017881851544
0.628,15.49202265205157
0.629,15.467108013009582
0.63,15.442273573128496
0.631,15.417518943358505
0.632,15.392843737176282
0.633,15.368247570564392
0.634,15.343730061990879
0.635,15.319290832389088
0.636,15.294929505137668
0.637,15.27064570604075
0.638,15.246439063308355
0.639,15.222309207536982
0.64,15.19825577169037
0.641,15.174278391080446
0.642,15.150376703348503
0.643,15.12655034844649
0.644,15.102798968618528
0.645,15.079122208382602
0.646,15.055519714512425
0.647,15.031991136019455
0.648,15.008536124135121
0.649,14.985154332293183
0.65,14.961845416112311
0.651,14.938609033378755
0.652,14.91544484402926
0.653,14.892352510134083
0.654,14.869331695880215
0.655,14.84638206755472
0.656,14.823503293528283
0.657,14.800695044238859
0.658,14.777956992175518
0.659,14.755288811862414
0.6599999999999999,14.732690179842942
0.661,14.710160774663981
0.6619999999999999,14.687700276860364
0.663,14.665308368939419
0.6639999999999999,14.642984735365724
0.665,14.620729062545914
0.6659999999999999,14.59854103881375
0.667,14.576420354415202
0.6679999999999999,14.554366701493787
0.669,14.532379774075926
0.6699999999999999,14.510459268056525
0.671,14.488604881184681
0.6719999999999999,14.466816313049465
0.6729999999999999,14.445093265065875
0.6739999999999999,14.423435440460937
0.6749999999999999,14.401842544259889
0.6759999999999999,14.38031428327251
0.6769999999999999,14.358850366079603
0.6779999999999999,14.337450503019545
0.6789999999999999,14.316114406175002
0.6799999999999999,14.294841789359765
0.6809999999999999,14.27363236810568
0.6819999999999999,14.25248585964971
0.6829999999999999,14.231401982921128
0.6839999999999999,14.210380458528793
0.6849999999999999,14.189421008748596
0.6859999999999999,14.168523357510935
