0.6,15.265836653898738
0.601,15.24007940267132
0.602,15.214409223722031
0.603,15.188825672914547
0.604,15.163328309148927
0.605,15.137916694335503
0.606,15.112590393369075
0.607,15.08734897410335
0.608,15.06219200732565
0.609,15.037119066731883
0.61,15.012129728901769
0.611,14.987223573274338
0.612,14.962400182123636
0.613,14.93765914053474
0.614,14.91300003637995
0.615,14.8884224602953
0.616,14.86392600565724
0.617,14.83951026855959
0.618,14.81517484779073
0.619,14.790919344811003
0.62,14.766743363730365
0.621,14.742646511286233
0.622,14.718628396821604
0.623,14.69468863226335
0.624,14.670826832100731
0.625,14.647042613364166
0.626,14.623335595604182
0.627,14.599705400870558
0.628,14.576151653691742
0.629,14.552673981054376
0.63,14.529272012383139
0.631,14.505945379520675
0.632,14.482693716707812
0.633,14.459516660563924
0.634,14.4364138500675
0.635,14.413384926536914
0.636,14.390429533611373
0.637,14.367547317232061
0.638,14.344737925623441
0.639,14.322001009274798
0.64,14.299336220921893
0.641,14.276743215528844
0.642,14.25422165027017
0.643,14.231771184512997
0.644,14.209391479799455
0.645,14.187082199829236
0.646,14.164843010442327
0.647,14.14267357960189
0.648,14.120573577377346
0.649,14.098542675927561
0.65,14.076580549484282
0.651,14.054686874335632
0.652,14.032861328809838
0.653,14.011103593259074
0.654,13.989413350043483
0.655,13.967790283515333
0.656,13.946234080003334
0.657,13.92474442779709
0.658,13.903321017131734
0.659,13.881963540172649
0.6599999999999999,13.860671691000393
0.661,13.839445165595732
0.6619999999999999,13.818283661824823
0.663,13.797186879424535
0.6639999999999999,13.776154519987916
0.665,13.755186286949769
0.6659999999999999,13.734281885572408
0.667,13.713441022931507
0.6679999999999999,13.692663407902101
0.669,13.6719487511447
0.6699999999999999,13.65129676509156
0.671,13.630707163933062
0.6719999999999999,13.610179663604214
0.6729999999999999,13.589713981771283
0.6739999999999999,13.569309837818569
0.6749999999999999,13.548966952835261
0.6759999999999999,13.528685049602446
0.6769999999999999,13.508463852580244
0.6779999999999999,13.488303087895012
0.6789999999999999,13.468202483326726
0.6799999999999999,13.448161768296448
0.6809999999999999,13.42818067385389
0.6819999999999999,13.408258932665136
0.6829999999999999,13.388396279000435
0.6839999999999999,13.368592448722133
0.6849999999999999,13.348847179272697
0.6859999999999999,13.329160209662842
0.6869999999999999,13.3095312804598
0.688,13.289960133775653
0.689,13.270446513255807
0.69,13.250990164067527
0.691,13.231590832888617
0.692,13.212248267896204
0.693,13.192962218755557
0.694,13.173732436609104
0.695,13.154558674065441
0.696,13.13544068518856
0.697,13.11637822548704
0.698,13.097371051903451
0.699,13.078418922803772
0.7,13.05952159796695
0.701,13.040678838574529
0.702,13.021890407200374
0.703,13.00315606780048
0.704,12.9844755857029
0.705,12.965848727597713
0.706,12.947275261527139
0.707,12.928754956875668
0.708,12.910287584360358
0.709,12.891872916021146
0.71,12.873510725211291
0.711,12.855200786587865
0.712,12.836942876102375
0.713,12.818736770991398
0.714,12.800582249767366
0.715,12.78247909220939
0.716,12.764427079354155
0.717,12.746425993486959
0.718,12.72847561813273
0.719,12.71057573804721
0.72,12.692726139208151
0.721,12.674926608806645
0.722,12.657176935238462
0.723,12.639476908095528
0.724,12.621826318157419
0.725,12.604224957382975
0.726,12.586672618901945
0.727,12.569169097006736
0.728,12.551714187144213
0.729,12.534307685907578
0.73,12.5169493910283
0.731,12.49963910136815
0.732,12.482376616911246
0.733,12.465161738756246
0.734,12.447994269108523
0.735,12.430874011272437
0.736,12.413800769643728
0.737,12.396774349701868
0.738,12.379794558002553
0.739,12.362861202170246
0.74,12.345974090890762
0.741,12.329133033903924
0.742,12.312337841996287
0.743,12.295588326993915
0.744,12.278884301755221
0.745,12.262225580163875
0.746,12.245611977121731
0.747,12.22904330854189
0.748,12.212519391341726
0.749,12.196040043436048
0.75,12.179605083730273
0.751,12.163214332113684
0.752,12.146867609452702
0.753,12.130564737584265
0.754,12.114305539309232
0.755,12.098089838385823
0.756,12.08191745952316
0.757,12.065788228374826
0.758,12.049701971532489
0.759,12.033658516519557
0.76,12.01765769178493
0.761,12.001699326696748
0.762,11.98578325153624
0.763,11.969909297491574
0.764,11.954077296651805
0.765,11.93828708200083
0.766,11.92253848741142
0.767,11.906831347639288
0.768,11.891165498317207
0.769,11.875540775949165
0.77,11.859957017904605
0.771,11.844414062412646
0.772,11.828911748556404
0.773,11.813449916267347
0.774,11.798028406319684
0.775,11.782647060324793
0.776,11.767305720725725
0.7769999999999999,11.752004230791714
0.778,11.736742434612745
0.7789999999999999,11.721520177094177
0.78,11.706337303951404
0.7809999999999999,11.69119366170454
0.782,11.676089097673142
0.7829999999999999,11.661023459971041
0.784,11.645996597501114
0.7849999999999999,11.631008359950169
0.786,11.616058597783844
0.7869999999999999,11.601147162241555
0.788,11.586273905331465
0.7889999999999999,11.571438679825516
0.79,11.556641339254487
0.7909999999999999,11.54188173790309
0.792,11.527159730805103
0.7929999999999999,11.512475173738562
0.794,11.49782792322094
0.7949999999999999,11.483217836504432
0.796,11.468644771571217
0.7969999999999999,11.454108587128786
0.798,11.4396091426053
0.7989999999999999,11.425146298144982
0.8,11.410719914603558
0.8009999999999999,11.396329853543701
0.802,11.38197597723054
0.8029999999999999,11.367658148627205
0.804,11.35337623139037
0.8049999999999999,11.339130089865876
0.806,11.324919589084358
0.8069999999999999,11.310744594756907
0.808,11.296604973270782
0.8089999999999999,11.28250059168514
0.8099999999999999,11.268431317726806
0.8109999999999999,11.254397019786051
0.8119999999999999,11.240397566912456
0.813,11.226432828810747
0.814,11.212502675836705
